cat_name,gender,sleep_time,sleep_duration_minutes
Felita,Female,18:50:09,700.34
Lilah,Female,1:37:14,847.89
Rois,Female,12:21:25,224.32
Bren,Female,13:35:35,231.23
Wallis,Female,14:50:26,794.43
Joana,Female,3:42:56,9.64
Harrie,Female,5:26:11,619.1
Mirabel,Female,11:47:09,165.17
Everard,Male,14:13:22,595.58
Tomkin,Male,8:53:48,769.24
Antin,Male,19:58:59,948.4
Avie,Female,22:46:20,787.08
Terrel,Male,1:47:07,70.9
Vladimir,Male,9:15:48,865.62
Milzie,Female,11:56:58,638.54
Brenden,Male,23:08:17,995.28
Verene,Female,0:59:21,838.45
Barbie,Female,10:32:18,124.94
Adey,Female,23:55:35,413.0
Lauritz,Male,15:28:24,81.33
Phyllis,Female,3:58:38,961.35
Shepherd,Male,16:13:35,817.21
Maye,Female,20:47:32,441.6
Vernon,Male,21:22:00,393.11
Minetta,Female,0:20:57,832.49
Editha,Female,22:46:18,149.74
Wynn,Female,11:24:07,966.74
Sandor,Male,21:19:43,738.73
Tedra,Female,23:14:21,575.09
Jacquetta,Female,22:00:16,915.84
North,Male,8:08:07,414.75
Tedie,Male,10:33:34,920.14
Darelle,Female,7:32:35,451.22
Bartholomeus,Male,3:46:29,164.37
Ruthanne,Female,22:02:08,644.09
Dasie,Female,9:16:06,108.34
Edd,Male,22:45:41,810.87
Crichton,Male,10:56:50,770.94
Mitchael,Male,22:26:05,719.34
Tades,Male,15:22:50,131.3
Dorice,Female,19:52:44,182.62
Shaylah,Female,0:58:01,369.68
Carlee,Female,23:07:55,837.1
Gizela,Female,20:08:17,851.41
Gilberto,Male,16:42:24,449.25
Zonda,Female,20:08:22,928.23
Alyce,Female,0:31:55,242.16
Shanta,Female,7:55:08,669.38
Foss,Male,8:47:40,375.76
Catharine,Female,4:06:03,881.57
Brenna,Female,19:18:50,331.8
Marlo,Female,19:43:54,528.75
Novelia,Female,8:54:03,67.66
Giacopo,Male,1:22:11,186.64
Jarib,Male,10:06:30,357.23
Deidre,Female,18:51:22,548.86
Levi,Male,19:07:20,11.05
Hunt,Male,7:50:31,277.73
Rafe,Male,21:04:31,962.86
Kurt,Male,10:39:07,219.35
Skip,Male,4:42:36,709.31
Burgess,Male,17:17:32,428.73
Ingaborg,Female,4:56:31,433.57
Harlin,Male,15:03:48,864.0
Thane,Male,20:16:39,230.57
Heinrik,Male,17:01:18,542.56
Ernestus,Male,8:07:23,658.48
Crissy,Female,13:32:16,399.0
Stefa,Female,6:50:22,456.92
Nicko,Male,6:20:26,218.38
Catharine,Female,3:51:09,332.84
Teodoro,Male,5:29:00,688.3
Lisette,Female,11:54:13,88.57
Giselle,Female,3:46:32,797.14
Jocelyne,Female,4:06:08,975.0
Daisey,Female,9:09:54,805.68
Pris,Female,5:47:12,625.35
Idell,Female,20:57:18,979.69
Davie,Male,4:22:55,235.2
Robby,Male,14:31:17,610.85
Aurelia,Female,2:27:35,293.65
Avrit,Female,16:16:09,733.09
Eli,Male,2:35:51,651.38
Joanna,Female,15:43:13,654.16
Kath,Female,12:33:40,117.87
Joice,Female,5:57:00,197.74
Adelbert,Male,0:06:47,866.68
Adelbert,Male,12:46:41,461.92
Eartha,Female,6:25:08,544.24
Nikaniki,Female,4:38:41,768.49
Renato,Male,1:13:29,785.89
Daven,Male,20:21:53,859.98
Petronella,Female,6:05:01,62.3
Napoleon,Male,17:20:42,994.42
Maddie,Male,6:24:19,465.45
Margeaux,Female,4:52:43,496.08
Matthaeus,Male,7:02:38,642.42
Loren,Female,10:06:48,507.73
Levi,Male,5:36:25,778.04
Lucien,Male,20:40:06,761.22
Neille,Female,18:36:44,319.99
Rosalinda,Female,11:09:07,987.16
Bunnie,Female,0:54:21,428.5
Rriocard,Male,21:34:16,805.3
Buiron,Male,2:29:48,664.73
Alon,Male,0:06:36,212.4
Gillie,Female,21:02:43,843.23
Babara,Female,9:46:33,564.09
Chuck,Male,5:42:55,24.81
Brandyn,Male,9:31:46,285.64
Gussie,Female,2:56:27,64.65
Nat,Female,7:21:35,26.81
Corney,Male,22:13:22,421.94
Everett,Male,8:20:08,7.88
Tiler,Male,5:31:12,386.79
Erena,Female,17:01:19,626.27
Ashli,Female,19:06:49,176.92
Kamillah,Female,1:17:56,162.61
Darb,Male,6:15:34,22.87
Jacintha,Female,13:12:10,791.53
Bran,Male,6:47:12,56.22
Udale,Male,1:54:02,467.84
Valentin,Male,11:45:57,425.15
Madonna,Female,10:34:46,231.17
Fidelio,Male,21:28:37,481.16
Joceline,Female,15:04:54,426.23
Beatriz,Female,20:04:48,835.91
Nonnah,Female,2:27:13,166.54
Moise,Male,9:40:49,569.0
Fonsie,Male,9:44:24,463.44
Trista,Female,14:06:03,526.36
Odetta,Female,21:08:21,854.99
Chrysler,Female,23:58:55,858.95
Pietrek,Male,11:13:20,743.65
Drusie,Female,4:05:48,502.19
Myca,Male,5:22:02,725.12
Ogdan,Male,8:28:30,977.91
Laurella,Female,22:56:01,591.86
Hester,Female,8:38:29,702.58
Hamish,Male,6:38:26,803.6
Briana,Female,10:34:33,561.91
Cody,Male,13:53:31,897.2
Darby,Female,1:07:46,529.39
Burg,Male,13:03:15,497.95
Arabella,Female,1:22:41,433.23
Carmela,Female,0:45:04,705.98
Florina,Female,16:23:23,53.45
Elmore,Male,6:08:41,322.45
Randene,Female,6:00:17,971.42
Ashlin,Male,22:23:42,191.01
Benito,Male,9:08:25,11.64
Adrien,Male,2:38:25,372.16
Selby,Male,5:28:30,629.29
Elka,Female,3:29:23,708.44
Audry,Female,12:39:33,910.69
Beltran,Male,2:48:03,373.28
Lizzie,Female,13:28:56,959.12
Edi,Female,16:33:53,570.87
Aura,Female,11:33:28,33.78
Arleyne,Female,6:56:35,226.92
Darill,Male,1:11:42,791.93
Boot,Male,7:34:19,269.09
Ansley,Female,8:42:56,509.91
Phillie,Female,0:56:55,730.46
Gaston,Male,0:54:46,362.73
Roxanne,Female,1:07:55,911.05
Tuck,Male,16:15:42,832.18
Cornie,Male,20:16:30,593.75
Angil,Female,20:44:34,138.06
Licha,Female,4:03:00,87.93
Chancey,Male,20:29:06,910.99
Ileana,Female,20:24:43,549.95
Ruthie,Female,17:59:52,317.99
Guinevere,Female,22:32:32,415.07
Etta,Female,2:16:04,926.78
Cyrille,Male,22:26:10,492.16
Aguistin,Male,20:46:16,267.13
Peirce,Male,21:42:33,213.37
Francklyn,Male,0:32:23,28.55
Fidelia,Female,17:33:23,588.12
Izabel,Female,15:22:58,467.41
Phyllida,Female,7:20:20,559.07
Lazare,Male,8:55:26,464.56
Alwyn,Male,5:34:36,109.12
Alley,Male,2:23:32,641.4
Davon,Male,15:15:53,870.0
Goddart,Male,18:18:22,524.03
Kassey,Female,18:43:55,353.62
Nikolai,Male,18:25:21,166.48
Maximilian,Male,8:53:41,616.0
Shelly,Female,21:39:32,991.11
George,Female,10:00:42,361.66
Dagny,Male,7:07:15,283.69
Irene,Female,21:02:20,11.2
Samson,Male,3:15:56,7.66
Alfons,Male,2:43:40,175.57
Bernadene,Female,1:39:21,858.35
Dorey,Female,3:25:22,626.33
Stacey,Female,12:35:18,333.59
Harrie,Female,18:58:35,848.66
Jordon,Male,10:32:46,633.26
Yettie,Female,22:57:40,841.23
Hartwell,Male,6:41:19,519.61
Franklyn,Male,1:25:18,651.91
Leona,Female,10:45:17,258.83
Orsa,Female,3:48:44,431.86
Roxanne,Female,23:30:02,286.49
Auria,Female,1:33:51,406.63
Teador,Male,13:46:00,949.01
Graig,Male,11:28:19,143.7
Coral,Female,13:53:03,811.36
Vito,Male,5:36:32,597.53
Carmencita,Female,12:49:09,502.67
Barton,Male,5:46:08,827.19
Jeffry,Male,0:20:04,23.69
Shandeigh,Female,11:29:21,614.01
Orelia,Female,6:43:49,50.71
Harvey,Male,19:51:55,394.68
Ardelia,Female,4:55:35,121.63
Ranee,Female,17:36:22,652.13
Greta,Female,11:14:52,870.57
Otto,Male,6:52:06,825.93
Skye,Male,6:46:17,362.05
Nicky,Female,4:50:19,515.17
Melisse,Female,12:30:28,768.51
Bill,Male,8:09:23,413.15
Ermin,Male,8:25:22,497.13
Emmi,Female,3:04:16,49.33
Aron,Male,7:03:48,798.57
Leone,Female,11:24:02,800.27
Devlin,Male,7:54:00,345.34
Kayne,Male,11:53:09,317.84
Gerti,Female,18:45:38,835.93
Fonz,Male,13:13:41,751.14
Casper,Male,5:39:11,82.5
Marcille,Female,4:47:49,90.47
Pier,Female,16:23:37,493.58
Waring,Male,19:47:07,256.34
Gisela,Female,8:51:35,930.13
Bogey,Male,19:27:26,260.61
Wait,Male,21:46:49,703.66
Harwilll,Male,16:46:21,116.02
Kin,Male,0:31:09,838.69
Artie,Male,12:47:08,426.57
Teddie,Female,4:32:47,972.97
Dallas,Female,18:28:02,963.5
Esra,Male,2:56:20,166.91
Alessandra,Female,20:54:11,689.06
Serge,Male,6:58:02,152.47
Daniella,Female,10:30:15,806.78
Ricky,Male,18:44:17,245.23
Wes,Male,1:48:27,203.68
Bevon,Male,11:36:24,133.21
Hedvig,Female,15:16:11,830.52
Ramon,Male,1:05:51,724.2
Silva,Female,15:12:46,124.16
Halimeda,Female,2:59:34,829.25
Birk,Male,22:51:03,392.55
Ange,Male,7:42:44,782.78
Sondra,Female,15:03:56,433.85
Oran,Male,12:28:56,376.32
Cherianne,Female,9:27:19,536.44
Caitrin,Female,9:15:20,98.2
Parke,Male,21:23:24,292.46
Livvie,Female,20:49:00,375.37
Danice,Female,0:28:03,874.07
Odo,Male,10:23:44,215.76
Vinny,Male,10:40:30,879.12
Wright,Male,10:03:55,234.19
Pattin,Male,13:27:14,570.86
Ilka,Female,11:42:14,860.19
Lynette,Female,13:08:22,459.05
Goran,Male,21:28:15,880.98
Cybil,Female,0:26:08,127.29
Aubrey,Female,23:18:48,226.56
Pavlov,Male,21:32:55,538.06
Leonore,Female,1:45:29,324.98
Jasen,Male,11:22:47,154.67
Idette,Female,17:04:34,750.92
Paolo,Male,21:55:04,172.18
Chan,Male,20:53:54,579.56
Cullen,Male,16:12:21,39.96
Adi,Female,23:31:15,274.3
Kamilah,Female,12:32:39,163.94
Isa,Male,16:27:03,600.76
Gelya,Female,12:51:38,606.02
Gates,Female,12:41:31,726.29
Ellie,Female,23:19:39,647.83
Giselle,Female,13:28:01,903.86
Margaretha,Female,19:09:00,432.79
Orlan,Male,5:28:21,259.99
Ernestus,Male,9:53:28,486.69
Kandace,Female,10:10:03,140.79
Milty,Male,4:58:38,34.64
Cameron,Male,1:03:29,600.14
Abbey,Female,13:36:22,699.92
Adelle,Female,22:37:12,111.96
Carlyle,Male,3:29:33,696.6
Hanny,Female,23:42:56,432.59
Briant,Male,4:22:24,6.03
Gael,Female,19:43:19,401.04
Pattin,Male,13:49:06,484.04
Shurwood,Male,6:52:29,830.46
Benita,Female,17:24:46,169.85
Meade,Female,5:37:43,36.75
Sharlene,Female,12:48:59,968.72
Chester,Male,9:46:18,851.34
Ardenia,Female,9:35:20,435.07
Cobb,Male,21:39:19,266.25
Georgina,Female,23:19:57,563.5
Prentiss,Male,15:44:12,570.06
Bernette,Female,17:50:35,279.54
Janeva,Female,12:02:07,613.44
Courtnay,Female,0:14:00,615.31
Jilly,Female,6:27:20,499.01
Elvis,Male,21:03:48,220.77
Georgie,Male,1:25:57,963.59
Larine,Female,6:00:36,934.59
Jere,Female,16:53:36,889.19
Gunilla,Female,9:19:21,401.07
Frankie,Female,23:00:28,586.06
Janka,Female,19:45:54,205.65
Flint,Male,9:12:22,924.39
Sherwynd,Male,3:39:35,526.3
Karlie,Female,9:41:41,9.78
Josias,Male,7:19:03,526.64
Audie,Female,5:13:12,954.91
Jill,Female,0:19:08,173.66
Wilton,Male,21:42:54,955.19
Cindelyn,Female,3:05:32,959.84
Ailis,Female,13:42:34,306.99
Opalina,Female,13:17:57,396.66
Audrie,Female,2:17:35,90.04
Rosie,Female,16:32:25,545.85
Hilde,Female,11:07:46,997.95
Burt,Male,3:56:13,296.42
Abbe,Female,15:08:54,57.29
Miller,Male,1:38:55,919.28
Isahella,Female,11:15:08,24.08
Blair,Female,18:40:52,488.81
Johannes,Male,13:41:30,802.94
Kynthia,Female,12:13:26,892.55
Devland,Male,1:49:53,166.12
Jania,Female,7:24:42,674.66
Allie,Male,23:48:23,728.96
Irvin,Male,21:14:17,500.21
Aubrey,Female,22:45:21,747.47
Sibelle,Female,2:27:33,920.06
Abigail,Female,19:13:49,434.59
Catie,Female,20:15:49,814.87
Dag,Male,3:25:09,561.15
Stillman,Male,9:56:40,544.06
Ricki,Male,15:53:38,168.43
Nikolia,Female,21:25:39,970.55
Payton,Male,20:16:28,866.01
Vanny,Female,0:25:07,781.24
Hirsch,Male,18:00:16,22.27
Devin,Male,12:17:33,297.54
Pauly,Male,3:34:04,600.11
Parry,Male,17:31:48,45.51
Aube,Male,11:10:51,331.92
Ingamar,Male,0:11:45,227.74
Wes,Male,23:21:08,448.92
Karil,Female,11:27:38,143.15
Coleen,Female,14:24:55,675.89
Alonso,Male,1:46:10,855.17
Emmit,Male,4:59:34,783.82
Luelle,Female,20:07:55,633.58
Daffi,Female,22:46:12,260.73
Barclay,Male,15:42:12,239.27
Bonny,Female,10:05:08,624.9
El,Male,22:41:22,606.12
Romeo,Male,12:45:35,342.89
Noel,Male,3:22:56,233.01
Fabiano,Male,2:12:28,676.06
Alleen,Female,11:28:01,11.0
Artie,Male,21:21:32,354.12
Sherwood,Male,18:53:42,799.9
Burch,Male,21:29:36,146.83
Lilia,Female,4:52:11,874.21
Giuditta,Female,0:22:15,58.46
Woodrow,Male,10:50:06,0.86
Ignazio,Male,15:02:30,238.97
Marlena,Female,1:43:53,287.04
Alleen,Female,16:03:46,347.21
Francisco,Male,3:20:51,963.23
Carole,Female,22:59:05,131.64
Renard,Male,8:03:57,990.76
Aristotle,Male,13:31:41,335.64
Alameda,Female,18:35:15,850.52
Kaitlyn,Female,20:40:29,253.57
Early,Male,11:07:18,196.43
Laney,Male,12:03:08,156.77
Sergio,Male,16:26:30,216.33
Elfrida,Female,7:20:11,616.71
Brittani,Female,19:35:26,263.01
Lewes,Male,17:48:04,216.3
Adlai,Male,18:36:39,694.77
Jacobo,Male,11:34:17,795.81
Dorri,Female,15:41:22,248.39
Lewie,Male,13:16:53,429.08
Bill,Male,15:25:47,465.84
Trent,Male,7:57:27,997.87
Kerry,Female,20:14:34,475.64
Erna,Female,8:55:01,273.28
Verina,Female,9:22:46,992.27
Tedd,Male,15:22:56,670.66
Katha,Female,22:38:21,860.84
Katy,Female,13:22:55,259.09
Base,Male,16:45:47,978.54
Ahmad,Male,17:25:16,755.15
Salvador,Male,7:27:52,954.53
Lane,Male,16:04:30,464.28
Patrice,Male,22:12:25,219.09
Thadeus,Male,18:43:37,174.94
Kynthia,Female,10:34:38,341.94
Rhiamon,Female,14:44:20,459.39
Glenna,Female,11:27:01,595.3
Caitrin,Female,2:15:06,932.85
Corella,Female,0:12:57,796.15
Sharon,Female,7:35:29,319.04
Albertina,Female,1:00:59,519.03
Frasquito,Male,21:27:17,867.76
Leonelle,Female,12:04:04,662.29
Adena,Female,8:13:48,341.75
Redd,Male,22:45:19,708.57
Modestia,Female,10:46:31,924.31
Liz,Female,20:44:32,271.22
Charmine,Female,6:03:23,373.35
Cammy,Female,13:48:36,704.16
Elsa,Female,21:09:31,770.06
Cory,Male,2:07:55,207.6
Bald,Male,8:25:20,926.87
Gregorius,Male,12:07:28,370.9
Jewell,Female,7:22:02,294.03
Rey,Female,23:54:46,310.86
Pepita,Female,8:41:35,375.33
Kory,Male,14:24:10,253.83
Stanislaw,Male,14:02:52,46.95
Wylie,Male,7:43:21,900.34
Mindy,Female,16:30:42,355.97
Annis,Female,20:09:06,418.73
Filide,Female,5:28:10,516.1
Katerina,Female,6:30:23,147.33
Robbi,Female,13:07:42,536.33
Jerrilyn,Female,17:13:01,763.78
Lawry,Male,20:07:34,856.09
Rafaela,Female,19:12:39,52.97
Virgina,Female,14:00:48,634.53
Dana,Male,14:46:57,420.51
Darwin,Male,17:48:58,877.69
Ewell,Male,5:17:27,978.69
Benny,Female,4:07:35,844.03
Myrilla,Female,15:12:43,600.17
Annadiane,Female,12:45:30,481.39
Graham,Male,5:28:55,604.29
Kerk,Male,16:50:05,950.13
Ezra,Male,8:42:18,490.28
Melisande,Female,13:31:02,549.81
Husain,Male,18:25:55,932.51
Oswald,Male,3:54:31,140.01
Evan,Male,22:59:18,895.08
Mason,Male,17:56:47,714.33
Winona,Female,18:01:28,877.97
Selle,Female,10:13:15,765.26
Lev,Male,9:31:29,229.18
Sonnnie,Female,8:57:03,681.27
Irv,Male,12:31:30,958.13
Laurens,Male,5:46:39,648.02
Constanta,Female,17:09:15,70.9
Pincus,Male,11:20:17,694.46
Heather,Female,11:01:01,36.31
Hazlett,Male,20:12:06,927.47
El,Male,12:19:16,858.6
Byrom,Male,14:21:51,733.08
Gregoire,Male,14:42:10,191.55
Ursa,Female,12:14:12,525.15
Elora,Female,10:43:05,72.65
Madelena,Female,9:06:12,344.32
Irwin,Male,7:14:52,414.34
Orton,Male,9:35:34,723.5
Wilmette,Female,23:18:42,192.55
Bax,Male,3:29:11,611.4
Ermengarde,Female,7:13:12,29.36
Scarlet,Female,3:50:09,425.2
Meta,Female,20:43:22,368.12
Doloritas,Female,2:46:18,306.98
Veronique,Female,3:23:57,917.63
Herve,Male,5:38:25,266.39
Lucais,Male,5:06:04,812.34
Pearce,Male,5:34:29,653.07
Gardiner,Male,1:28:58,895.76
Meir,Male,7:03:08,218.62
Rossy,Male,4:59:15,232.45
Tracey,Male,23:47:20,779.72
Renaud,Male,0:23:37,926.87
Tarrah,Female,3:52:31,663.14
Lorianne,Female,10:56:03,7.33
Viole,Female,4:05:01,134.96
Harvey,Male,0:35:16,443.6
Fredra,Female,7:59:20,773.46
Aurel,Female,11:16:42,979.73
Sadye,Female,2:30:34,269.64
Roshelle,Female,1:31:35,929.87
Maribel,Female,21:55:36,261.29
Katrine,Female,11:33:04,67.02
Donavon,Male,23:22:25,316.31
Jo,Female,5:28:59,815.27
Melisandra,Female,22:57:28,3.81
Konstantin,Male,5:13:04,542.31
Hewett,Male,10:08:02,854.46
Tyrus,Male,13:34:00,378.32
Dari,Female,3:50:43,876.47
Osbourne,Male,12:51:06,873.83
Adam,Male,22:19:58,189.12
Shermy,Male,23:07:13,406.89
Maxy,Female,11:04:35,428.21
Sapphire,Female,18:56:52,366.79
Elysia,Female,4:30:55,345.03
Thacher,Male,12:25:11,991.57
Sterne,Male,6:05:03,126.34
Viv,Female,7:10:41,478.92
Louella,Female,8:15:54,12.35
Jade,Female,20:40:58,246.17
Myra,Female,21:06:10,742.38
Ase,Male,4:17:19,767.55
Jobina,Female,4:46:48,88.65
Baudoin,Male,18:28:18,657.44
Juan,Male,11:47:22,299.16
Kahlil,Male,20:33:31,338.88
Klaus,Male,12:16:54,57.41
Georg,Male,17:16:51,412.71
Nisse,Female,12:34:50,12.28
Sol,Male,20:56:39,915.61
Lori,Female,22:05:54,794.84
Bernie,Female,2:01:13,831.15
Gael,Female,5:29:51,685.06
Gilda,Female,19:05:31,700.63
Hertha,Female,10:35:02,676.1
Bennie,Male,12:12:53,190.0
Any,Male,16:24:41,551.34
Baryram,Male,7:32:12,126.22
Gaultiero,Male,9:08:18,113.51
Reeba,Female,17:09:02,612.1
Shepherd,Male,4:01:52,251.54
Asher,Male,15:12:38,308.3
Michaelina,Female,23:24:26,683.82
Symon,Male,6:27:52,141.51
Shermie,Male,1:55:29,732.81
Vergil,Male,8:25:11,444.86
Adeline,Female,14:20:39,101.06
Roi,Male,21:23:00,903.97
Tania,Female,10:15:17,624.93
Maddalena,Female,13:43:44,597.57
Felisha,Female,9:40:41,796.57
Mable,Female,23:45:13,900.38
Dayle,Female,3:24:58,183.76
Herminia,Female,17:56:34,634.47
Rorie,Female,11:31:06,874.5
Webster,Male,2:13:31,0.87
Luca,Male,14:11:52,282.41
Bell,Female,7:40:59,176.08
Tisha,Female,12:45:54,370.62
Evanne,Female,21:24:03,836.84
Roberta,Female,6:58:21,375.57
Margery,Female,9:04:16,678.23
Linoel,Male,11:17:44,384.91
Josi,Female,18:49:04,817.56
Hortense,Female,3:40:01,358.95
Fredia,Female,22:37:07,764.35
Willey,Male,17:19:59,308.92
Thaine,Male,11:03:41,823.27
Timmy,Female,2:27:25,74.44
Pattie,Female,12:07:28,270.22
Rog,Male,20:41:20,261.33
Ambrose,Male,4:58:13,182.15
Broddie,Male,15:06:49,201.43
Nerissa,Female,7:20:56,818.89
Francklyn,Male,17:52:32,864.04
Agna,Female,5:39:06,412.42
Margette,Female,16:21:26,961.05
Cyb,Female,11:29:36,7.0
Bettina,Female,11:56:55,87.13
Melly,Female,17:17:58,312.83
Elwyn,Male,21:44:06,139.22
Rodd,Male,19:50:54,729.23
Stacy,Male,19:01:52,359.84
Eirena,Female,3:48:57,43.14
Etienne,Male,14:51:33,858.57
Philippa,Female,1:49:30,65.54
Penrod,Male,10:08:33,44.81
Cullan,Male,8:14:00,153.22
Jorgan,Male,12:20:27,820.66
Tate,Female,20:25:16,140.68
Carey,Female,4:39:45,102.88
Benito,Male,11:02:39,562.76
Mile,Male,0:40:03,276.45
Rafaelita,Female,20:43:29,950.38
Nanete,Female,12:08:06,83.61
Jon,Male,19:47:57,371.05
Raquel,Female,11:36:18,633.35
Bobbee,Female,14:58:26,115.25
Clarance,Male,19:01:30,394.21
Vickie,Female,21:27:37,217.79
Sher,Female,15:51:28,266.89
Gardner,Male,3:02:27,80.58
Melony,Female,11:03:31,633.58
Fenelia,Female,18:14:28,389.96
Wat,Male,18:35:39,554.75
Cymbre,Female,19:58:59,422.26
Sawyere,Male,20:10:01,120.21
Ellette,Female,8:41:25,883.51
Iver,Male,3:44:43,207.71
Rad,Male,8:38:08,550.18
Dasya,Female,2:17:26,90.58
Jamaal,Male,16:58:54,755.59
Urson,Male,10:42:19,393.52
Kara-lynn,Female,16:00:15,225.22
Cyrillus,Male,1:35:56,603.04
Corbet,Male,3:13:53,984.71
Aaren,Female,5:09:03,100.86
Cirstoforo,Male,6:10:58,810.32
Eustace,Male,12:41:55,58.29
Peyter,Male,19:03:17,673.44
Maitilde,Female,15:17:35,315.39
Francis,Male,0:51:06,675.61
Kiele,Female,10:28:54,53.92
Tobit,Male,9:05:57,16.69
Godfrey,Male,18:23:45,584.32
Latrina,Female,18:31:28,304.18
Demott,Male,18:26:32,322.48
Donnajean,Female,20:42:07,725.23
Eadmund,Male,17:22:31,413.14
Leigh,Female,9:09:08,648.24
Amie,Female,23:28:49,558.56
Crissie,Female,9:29:30,917.95
Wanids,Female,5:37:28,41.13
Filmer,Male,23:31:19,212.34
Merralee,Female,8:09:05,313.0
Normie,Male,3:28:09,136.64
Nehemiah,Male,14:28:18,477.13
Fredelia,Female,8:52:22,338.18
Patten,Male,12:56:21,31.93
Edi,Female,18:22:04,808.3
Normy,Male,3:57:20,488.56
Dorelle,Female,22:30:40,789.95
Kimberli,Female,12:25:28,891.44
Scarlett,Female,17:12:12,287.27
Ulric,Male,17:16:40,254.35
Clementia,Female,4:33:39,613.98
Leland,Female,7:45:58,901.41
Durante,Male,8:59:20,868.64
Melisse,Female,0:22:59,189.56
Sergio,Male,17:33:06,291.44
Cahra,Female,2:37:27,839.59
Valene,Female,4:09:50,932.7
Janot,Female,0:36:56,615.03
Georgine,Female,4:00:40,10.94
Camille,Female,1:46:50,453.05
Sonnie,Male,22:16:22,54.07
Helli,Female,6:12:14,54.53
Jackson,Male,13:52:19,510.27
Sven,Male,16:01:50,91.62
Perry,Male,21:12:17,307.08
Farrand,Female,21:39:32,114.1
Darline,Female,19:48:49,611.2
Janie,Female,15:21:33,256.94
Sanford,Male,6:58:16,134.64
Sargent,Male,6:37:44,564.54
Candy,Female,9:01:15,421.31
Major,Male,2:27:07,226.89
Hinda,Female,2:22:09,749.58
Noemi,Female,11:02:25,329.26
Norean,Female,10:31:53,275.58
Bertha,Female,21:22:39,10.64
Hilliary,Female,7:24:22,53.8
Eleni,Female,21:16:10,500.99
Tann,Male,18:24:48,60.75
Chas,Male,21:33:51,149.9
Rem,Male,15:34:50,943.87
Justin,Male,11:53:29,442.55
Kenton,Male,7:36:13,278.3
Laird,Male,4:47:44,674.13
Perrine,Female,2:37:18,348.02
Dennet,Male,16:16:26,619.16
Nadine,Female,2:25:05,777.83
Nikolaus,Male,5:51:31,658.19
Therese,Female,3:55:50,254.54
Cindra,Female,12:58:05,813.42
Pennie,Female,0:04:54,353.96
Celestine,Female,21:04:22,851.96
Marcel,Male,16:28:42,436.23
Erich,Male,2:13:00,325.5
Alric,Male,9:08:02,483.13
Hillery,Male,8:52:42,916.48
Hannis,Female,17:34:41,882.13
Wynny,Female,0:56:01,592.22
Ruby,Male,9:02:13,463.36
Danya,Female,16:33:19,508.65
Linell,Female,20:58:48,260.18
Suzi,Female,9:23:00,266.97
Dalenna,Female,8:31:23,966.22
Berty,Male,20:40:45,261.57
Carlyn,Female,22:23:38,163.76
Juana,Female,16:16:11,78.36
Sharity,Female,12:27:00,71.14
Conrad,Male,3:10:18,236.43
Herculie,Male,19:16:33,986.93
Melantha,Female,0:28:46,427.49
Marcel,Male,6:19:43,771.6
Agustin,Male,14:13:14,815.01
Georgena,Female,11:10:33,762.55
Marcellus,Male,5:46:28,339.51
Kassey,Female,7:28:24,561.8
Pennie,Male,22:44:57,726.29
Conroy,Male,16:57:03,134.38
Micheal,Male,9:56:10,552.0
Gawen,Male,23:06:33,945.89
Norean,Female,14:51:19,895.12
Connor,Male,1:03:27,269.5
Granville,Male,8:06:26,726.5
Felicity,Female,10:50:37,169.76
Whitman,Male,11:21:23,493.15
Marketa,Female,0:12:43,579.34
Delora,Female,16:31:35,553.53
Abramo,Male,11:51:18,921.02
Adela,Female,15:54:11,375.27
Sheppard,Male,14:55:04,660.38
Ahmed,Male,16:39:14,205.88
Corabel,Female,5:12:31,347.95
Miquela,Female,22:10:08,355.8
Kerrie,Female,9:16:16,11.16
Haywood,Male,12:10:16,524.37
Noel,Male,8:04:04,750.9
Mar,Male,8:59:10,631.55
Aldis,Male,14:18:09,673.12
Kailey,Female,4:38:27,753.86
Carly,Female,1:23:08,663.74
Ladonna,Female,10:50:55,514.08
Bryon,Male,7:24:15,334.16
Dale,Female,12:31:52,189.87
Tobin,Male,12:52:23,892.23
Rochelle,Female,4:48:03,251.08
Justen,Male,18:41:26,433.72
Una,Female,1:04:25,827.12
Rayner,Male,12:56:39,196.17
Oby,Male,14:57:08,569.59
Abagail,Female,21:49:05,332.49
Goldie,Female,17:21:00,377.02
Blanca,Female,7:41:34,294.04
Collen,Female,20:32:27,100.11
Perla,Female,13:49:56,204.31
Jayme,Male,17:54:49,200.01
Kiah,Female,13:01:57,264.78
Karlyn,Female,22:35:20,674.32
Catriona,Female,14:40:56,344.18
Kerwin,Male,19:14:23,264.91
Dex,Male,15:31:24,338.93
Guido,Male,12:50:37,986.64
Dawn,Female,20:58:26,250.91
Frankie,Male,12:48:40,827.86
Teena,Female,22:39:33,643.84
Leda,Female,9:16:56,641.02
Tedmund,Male,21:39:11,681.53
Esta,Female,1:35:39,56.82
Donalt,Male,1:59:37,824.93
Alyse,Female,16:07:33,555.65
Eimile,Female,23:37:44,352.57
Cristine,Female,23:12:05,195.95
Elvin,Male,4:11:13,351.2
Ynez,Female,22:51:22,139.58
Valentine,Male,23:38:52,473.71
Rosco,Male,6:18:17,507.65
Caesar,Male,15:16:01,935.51
Annie,Female,11:07:22,700.69
Jeddy,Male,12:51:08,460.65
Britt,Male,12:04:16,511.12
Wynny,Female,2:50:35,728.96
Monti,Male,6:46:06,21.19
Clarke,Male,18:59:06,535.4
Chadd,Male,18:36:36,444.65
